"mod"	"comp"	"n"	"n_sig"	"p"	"est"	"mean_sig_est"	"q"	"V2"
"path:map00945"	"human"	12	0	1	0	0.00535093712765605	1	"Stilbenoid, diarylheptanoid and gingerol biosynthesis"
"path:map00945"	"hdi_diff"	12	0	1	0	-0.0123616825492791	1	"Stilbenoid, diarylheptanoid and gingerol biosynthesis"
"path:map00946"	"human"	21	0	1	0	0.00763777267818533	1	"Degradation of flavonoids"
"path:map00946"	"hdi_diff"	21	0	1	0	0.0236655194686557	1	"Degradation of flavonoids"
"path:map00950"	"human"	62	3	0.864070635578404	0.61137061233894	-0.0384115189064215	1	"Isoquinoline alkaloid biosynthesis"
"path:map00950"	"hdi_diff"	62	3	0.647569792055514	0.904906910143173	0.16341340108857	1	"Isoquinoline alkaloid biosynthesis"
"path:map00960"	"human"	33	2	0.731531648719897	0.776261531564801	-0.158182709284335	1	"Tropane, piperidine and pyridine alkaloid biosynthesis"
"path:map00960"	"hdi_diff"	33	2	0.530128036421726	1.14863622543043	0.106319362853974	1	"Tropane, piperidine and pyridine alkaloid biosynthesis"
"path:map00965"	"human"	8	2	0.120894153426302	4.01503653359285	-0.264878213684399	1	"Betalain biosynthesis"
"path:map00965"	"hdi_diff"	8	1	0.354231891695756	2.54389339237334	0.804238674546209	1	"Betalain biosynthesis"
"path:map00966"	"human"	21	0	1	0	0.00694664640354548	1	"Glucosinolate biosynthesis"
"path:map00966"	"hdi_diff"	21	0	1	0	0.00521098890930407	1	"Glucosinolate biosynthesis"
"path:map00970"	"human"	66	9	0.0641286408972453	1.90454466167365	-0.323977340647714	1	"Aminoacyl-tRNA biosynthesis"
"path:map00970"	"hdi_diff"	66	8	0.0233635361062828	2.46372975285733	0.124439487136161	1	"Aminoacyl-tRNA biosynthesis"
"path:map00980"	"human"	34	2	0.746639833001713	0.751969335682214	-0.130950294362732	1	"Metabolism of xenobiotics by cytochrome P450"
"path:map00980"	"hdi_diff"	34	3	0.270102372473154	1.72418374182078	0.183223192884864	1	"Metabolism of xenobiotics by cytochrome P450"
"path:map00981"	"human"	18	0	1	0	-0.00792342841549946	1	"Insect hormone biosynthesis"
"path:map00981"	"hdi_diff"	18	1	0.626245580139818	1.04714477456688	0.0266888285784614	1	"Insect hormone biosynthesis"
"path:map00982"	"human"	25	2	0.581737186505775	1.04664482404543	-0.0159429768075339	1	"Drug metabolism - cytochrome P450"
"path:map00982"	"hdi_diff"	25	2	0.386868695545076	1.5486291381001	0.0601547015832675	1	"Drug metabolism - cytochrome P450"
"path:map00983"	"human"	32	1	0.922360259888419	0.387946298471065	0.10366090477612	1	"Drug metabolism - other enzymes"
"path:map00983"	"hdi_diff"	32	1	0.82624419953931	0.573898712423556	-0.0367001557583328	1	"Drug metabolism - other enzymes"
"path:map00984"	"human"	15	0	1	0	-0.0500502318839433	1	"Steroid degradation"
"path:map00984"	"hdi_diff"	15	0	1	0	-0.0214939388058438	1	"Steroid degradation"
"path:map00996"	"human"	14	0	1	0	0	1	"Biosynthesis of various alkaloids; Including: Cucurbitacin biosynthesis, Solanine and tomatine biosynthesis, Ephedrine biosynthesis, Capsaicin biosynthesis, Acridone alkaloid biosynthesis"
"path:map00996"	"hdi_diff"	14	0	1	0	0	1	"Biosynthesis of various alkaloids; Including: Cucurbitacin biosynthesis, Solanine and tomatine biosynthesis, Ephedrine biosynthesis, Capsaicin biosynthesis, Acridone alkaloid biosynthesis"
"path:map00997"	"human"	42	0	1	0	-0.00686319856483464	1	"Biosynthesis of various other secondary metabolites; Including: Ditryptophenaline biosynthesis, Fumiquinazoline D biosynthesis, Paerucumarin biosynthesis, Staphyloferrin B biosynthesis, Cyclooctatin biosynthesis, Lovastatin biosynthesis, Grixazone biosynthesis, Staphyloferrin A biosynthesis, Ethynylserine biosynthesis, Aerobactin biosynthesis"
"path:map00997"	"hdi_diff"	42	1	0.899487650198982	0.43375394231505	0.131995887827615	1	"Biosynthesis of various other secondary metabolites; Including: Ditryptophenaline biosynthesis, Fumiquinazoline D biosynthesis, Paerucumarin biosynthesis, Staphyloferrin B biosynthesis, Cyclooctatin biosynthesis, Lovastatin biosynthesis, Grixazone biosynthesis, Staphyloferrin A biosynthesis, Ethynylserine biosynthesis, Aerobactin biosynthesis"
"path:map00998"	"human"	66	5	0.578102960850152	0.9864999544641	-0.140128604293514	1	"Biosynthesis of various antibiotics; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:map00998"	"hdi_diff"	66	1	0.973003923542998	0.273328593604604	0.13642587780842	1	"Biosynthesis of various antibiotics; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:map00999"	"human"	56	0	1	0	0.00062461809505865	1	"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:map00999"	"hdi_diff"	56	1	0.953307125729044	0.323157906436423	0.0201048087107462	1	"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:map01040"	"human"	32	1	0.922360259888419	0.387946298471065	0.0503421893637907	1	"Biosynthesis of unsaturated fatty acids"
"path:map01040"	"hdi_diff"	32	1	0.82624419953931	0.573898712423556	0.0417383616286831	1	"Biosynthesis of unsaturated fatty acids"
"path:map01051"	"human"	32	4	0.227887488483703	1.7208071226702	-0.158580957077351	1	"Biosynthesis of ansamycins"
"path:map01051"	"hdi_diff"	32	2	0.513483758710067	1.18697113143922	0.211442052475002	1	"Biosynthesis of ansamycins"
"path:map01052"	"human"	127	2	0.999552034570966	0.191753169666399	0.0743980983387275	1	"Type I polyketide structures"
"path:map01052"	"hdi_diff"	127	3	0.968015305542136	0.42940970965249	0.0820897113801211	1	"Type I polyketide structures"
"path:map01053"	"human"	37	13	1.89299239113693e-06	6.55520043668481	1.04784848992263	0.00304771774973045	"Biosynthesis of siderophore group nonribosomal peptides"
"path:map01053"	"hdi_diff"	37	4	0.13189693767423	2.16096561131357	0.426925330575088	1	"Biosynthesis of siderophore group nonribosomal peptides"
"path:map01054"	"human"	51	3	0.760664090114112	0.751842309650803	-0.233858483043173	1	"Nonribosomal peptide structures"
"path:map01054"	"hdi_diff"	51	4	0.286810091251636	1.51641261658645	0.354445354719398	1	"Nonribosomal peptide structures"
"path:map01055"	"human"	29	0	1	0	0.101374905881877	1	"Biosynthesis of vancomycin group antibiotics"
"path:map01055"	"hdi_diff"	29	0	1	0	0.111945628561989	1	"Biosynthesis of vancomycin group antibiotics"
"path:map01056"	"human"	9	0	1	0	0.261326572464098	1	"Biosynthesis of type II polyketide backbone"
"path:map01056"	"hdi_diff"	9	0	1	0	-0.398731303185821	1	"Biosynthesis of type II polyketide backbone"
"path:map01057"	"human"	73	1	0.997076622828698	0.166743385739891	-0.020229641287191	1	"Biosynthesis of type II polyketide products"
"path:map01057"	"hdi_diff"	73	2	0.905946726982223	0.50068894503499	-0.0323977866255191	1	"Biosynthesis of type II polyketide products"
"path:map01059"	"human"	73	2	0.979291232673499	0.338368286393997	0.114656077552196	1	"Biosynthesis of enediyne antibiotics"
"path:map01059"	"hdi_diff"	73	1	0.981605899064952	0.24668366778361	0.128333996916884	1	"Biosynthesis of enediyne antibiotics"
"path:map01210"	"human"	82	11	0.048301074402761	1.86941242252477	-0.0844047447012081	1	"2-Oxocarboxylic acid metabolism"
"path:map01210"	"hdi_diff"	82	10	0.0115415969350113	2.48306981443398	0.00333493183860609	1	"2-Oxocarboxylic acid metabolism"
"path:map01212"	"human"	84	8	0.31551129863037	1.26799680319109	0.161241518680879	1	"Fatty acid metabolism"
"path:map01212"	"hdi_diff"	84	8	0.0780280059726949	1.87893538293469	0.024845033029132	1	"Fatty acid metabolism"
"path:map01220"	"human"	215	15	0.686482484155607	0.901927106776638	0.0112837972413069	1	"Degradation of aromatic compounds"
"path:map01220"	"hdi_diff"	215	9	0.812884918391005	0.776214129231043	0.0882486845337448	1	"Degradation of aromatic compounds"
"path:map01230"	"human"	238	31	0.00266435752334937	1.81527868492586	-0.0782264260721336	1	"Biosynthesis of amino acids"
"path:map01230"	"hdi_diff"	238	29	2.85075649996893e-05	2.50183437062702	0.102638967891723	0.0456691191295022	"Biosynthesis of amino acids"
"path:map01232"	"human"	119	11	0.304782280688267	1.22712255594268	0.102068616938184	1	"Nucleotide metabolism"
"path:map01232"	"hdi_diff"	119	10	0.102101330369342	1.63772267211979	0.151219587632675	1	"Nucleotide metabolism"
"path:map01250"	"human"	211	18	0.354608585185557	1.12362368552049	0.0777889565487989	1	"Biosynthesis of nucleotide sugars"
"path:map01250"	"hdi_diff"	211	19	0.017768658065622	1.77226020974476	0.123660019995081	1	"Biosynthesis of nucleotide sugars"
"path:map01501"	"human"	112	26	2.67109181418733e-07	3.67385006211588	1.01961688507325	0.000431915546354091	"beta-Lactam resistance"
"path:map01501"	"hdi_diff"	112	16	0.000286476069432627	2.989973248536	0.0503396101866641	0.452918665772983	"beta-Lactam resistance"
"path:map01502"	"human"	22	8	0.000142213500818042	6.90054622982469	0.694328771046552	0.226119466300686	"Vancomycin resistance"
"path:map01502"	"hdi_diff"	22	8	1.02647405320322e-05	10.2238180660631	0.543028233840727	0.0164749085539117	"Vancomycin resistance"
"path:map01503"	"human"	54	14	4.05479410158792e-05	4.23541500013844	1.53691942260915	0.0648767056254067	"Cationic antimicrobial peptide (CAMP) resistance"
"path:map01503"	"hdi_diff"	54	6	0.0660142569648494	2.23027113828664	-0.318283414630817	1	"Cationic antimicrobial peptide (CAMP) resistance"
"path:map01521"	"human"	67	1	0.995274440576466	0.181948156963606	0.073407505385339	1	"EGFR tyrosine kinase inhibitor resistance"
"path:map01521"	"hdi_diff"	67	1	0.974443558918334	0.269176141534907	-0.0486848664327234	1	"EGFR tyrosine kinase inhibitor resistance"
"path:map01522"	"human"	77	1	0.997877680060194	0.157940614084498	0.11134233744612	1	"Endocrine resistance"
"path:map01522"	"hdi_diff"	77	1	0.985227812327133	0.233661689921304	-0.0781926232775203	1	"Endocrine resistance"
"path:map01523"	"human"	26	0	1	0	0.00621544352856312	1	"Antifolate resistance"
"path:map01523"	"hdi_diff"	26	0	1	0	-0.0026930114805831	1	"Antifolate resistance"
"path:map01524"	"human"	46	1	0.974646369724257	0.267094500030878	-0.0933553679423895	1	"Platinum drug resistance"
"path:map01524"	"hdi_diff"	46	0	1	0	0.00824992263240956	1	"Platinum drug resistance"
"path:map02025"	"human"	90	15	0.00339139730674735	2.41787443162547	0.396012485751201	1	"Biofilm formation - Pseudomonas aeruginosa"
"path:map02025"	"hdi_diff"	90	11	0.0081606898306117	2.49047714618637	0.0154975627665257	1	"Biofilm formation - Pseudomonas aeruginosa"
"path:map02026"	"human"	61	16	9.90809365233683e-06	4.30609505653021	0.756017676814618	0.0159223064993053	"Biofilm formation - Escherichia coli"
"path:map02026"	"hdi_diff"	61	4	0.408893717729386	1.24988588068246	-0.163317690122526	1	"Biofilm formation - Escherichia coli"
"path:map02030"	"human"	26	13	1.23225733879758e-08	12.1067199794962	1.00248056973866	2.00118591820727e-05	"Bacterial chemotaxis"
"path:map02030"	"hdi_diff"	26	2	0.405930192679101	1.4840468356517	-0.0807574300259286	1	"Bacterial chemotaxis"
"path:map02040"	"human"	55	32	5.30808942839703e-22	17.0075608119796	0.995121578889578	8.66811003657235e-19	"Flagellar assembly"
"path:map02040"	"hdi_diff"	55	4	0.335517522240881	1.39725796859298	-0.360058306567336	1	"Flagellar assembly"
"path:map02060"	"human"	72	13	0.00302663731986909	2.66278756007151	-0.0995606645970315	1	"Phosphotransferase system (PTS)"
"path:map02060"	"hdi_diff"	72	27	1.42655634594554e-16	10.8739032213566	0.470090499957205	2.32671340023718e-13	"Phosphotransferase system (PTS)"
"path:map03008"	"human"	82	8	0.292465861611655	1.30237609971958	-0.568472121690861	1	"Ribosome biogenesis in eukaryotes"
"path:map03008"	"hdi_diff"	82	1	0.988769967535877	0.219192808917135	-0.0145186382801663	1	"Ribosome biogenesis in eukaryotes"
"path:map03010"	"human"	143	38	6.93582251520012e-12	4.42177333451107	-0.980501652735933	1.12845832322306e-08	"Ribosome"
"path:map03010"	"hdi_diff"	143	9	0.350934901495643	1.19685516457166	0.183362879179864	1	"Ribosome"
"path:map03013"	"human"	98	3	0.983326396888381	0.379134532148983	-0.0789442889854195	1	"Nucleocytoplasmic transport"
"path:map03013"	"hdi_diff"	98	1	0.995331092093242	0.182916114203722	0.0844645349701354	1	"Nucleocytoplasmic transport"
"path:map03015"	"human"	63	2	0.959334476218087	0.394004991853671	-0.163639253547729	1	"mRNA surveillance pathway"
"path:map03015"	"hdi_diff"	63	0	1	0	0.0462436986584513	1	"mRNA surveillance pathway"
"path:map03018"	"human"	79	7	0.403682920535393	1.17074006789205	-0.245761369975285	1	"RNA degradation"
"path:map03018"	"hdi_diff"	79	2	0.927821008844477	0.461570568903785	0.0642760504221657	1	"RNA degradation"
"path:map03020"	"human"	67	16	3.53678733175861e-05	3.79820871066209	-1.29911098454782	0.0566239651814553	"RNA polymerase"
"path:map03020"	"hdi_diff"	67	0	1	0	0.220054680536247	1	"RNA polymerase"
"path:map03022"	"human"	36	3	0.528809591711659	1.09427160875421	-0.393048533934393	1	"Basal transcription factors"
"path:map03022"	"hdi_diff"	36	1	0.86040725430915	0.508225720386111	0.0773293099468056	1	"Basal transcription factors"
"path:map03030"	"human"	60	9	0.0383702003046224	2.1290480722337	-0.806129235848156	1	"DNA replication"
"path:map03030"	"hdi_diff"	60	1	0.962495607124361	0.301199251630515	0.0803898097753812	1	"DNA replication"
"path:map03040"	"human"	123	0	1	0	0	1	"Spliceosome"
"path:map03040"	"hdi_diff"	123	0	1	0	0	1	"Spliceosome"
"path:map03050"	"human"	49	2	0.898684893512829	0.511697771758544	-0.249514746788605	1	"Proteasome"
"path:map03050"	"hdi_diff"	49	1	0.931489284355645	0.370391752811928	0.128934941173049	1	"Proteasome"
"path:map03060"	"human"	39	7	0.0271524103996649	2.63849603487383	-0.115002859174699	1	"Protein export"
"path:map03060"	"hdi_diff"	39	2	0.621615956713206	0.962139479203964	-0.0144992931769987	1	"Protein export"
"path:map03070"	"human"	74	16	0.000126887791815622	3.33902551165594	0.874773810676947	0.201878476778654	"Bacterial secretion system"
"path:map03070"	"hdi_diff"	74	9	0.0163837073049292	2.4743166648639	-0.340332448204408	1	"Bacterial secretion system"
"path:map03230"	"human"	119	0	1	0	0	1	"Viral genome structure"
"path:map03230"	"hdi_diff"	119	0	1	0	0	1	"Viral genome structure"
"path:map03240"	"human"	130	0	1	0	-0.00578886619103818	1	"Viral replication"
"path:map03240"	"hdi_diff"	130	0	1	0	0.00844797903310017	1	"Viral replication"
"path:map03250"	"human"	60	1	0.991725945148939	0.203595592613227	0.0725606199545052	1	"Viral life cycle - HIV-1"
"path:map03250"	"hdi_diff"	60	0	1	0	0.0222274797116413	1	"Viral life cycle - HIV-1"
"path:map03260"	"human"	20	0	1	0	0	1	"Virion - Human immunodeficiency virus"
"path:map03260"	"hdi_diff"	20	0	1	0	0	1	"Virion - Human immunodeficiency virus"
"path:map03261"	"human"	12	0	1	0	0	1	"Virion - Influenza A virus"
"path:map03261"	"hdi_diff"	12	0	1	0	0	1	"Virion - Influenza A virus"
"path:map03263"	"human"	13	0	1	0	0	1	"Virion - Enterovirus"
"path:map03263"	"hdi_diff"	13	0	1	0	0	1	"Virion - Enterovirus"
"path:map03264"	"human"	14	0	1	0	0	1	"Virion - Flavivirus"
"path:map03264"	"hdi_diff"	14	0	1	0	0	1	"Virion - Flavivirus"
"path:map03265"	"human"	8	0	1	0	0	1	"Virion - Lyssavirus"
"path:map03265"	"hdi_diff"	8	0	1	0	0	1	"Virion - Lyssavirus"
"path:map03266"	"human"	32	1	0.922360259888419	0.387946298471065	0.183209937032314	1	"Virion - Herpesvirus"
"path:map03266"	"hdi_diff"	32	0	1	0	-0.0867730592637475	1	"Virion - Herpesvirus"
"path:map03267"	"human"	19	0	1	0	0	1	"Virion - Adenovirus"
"path:map03267"	"hdi_diff"	19	0	1	0	0	1	"Virion - Adenovirus"
"path:map03268"	"human"	46	0	1	0	0	1	"Virion - Orthopoxvirus"
"path:map03268"	"hdi_diff"	46	0	1	0	0	1	"Virion - Orthopoxvirus"
"path:map03320"	"human"	63	1	0.993491657300685	0.193719578714304	-0.0470576264355171	1	"PPAR signaling pathway"
"path:map03320"	"hdi_diff"	63	1	0.968180326928247	0.286589640573472	0.0203457642539445	1	"PPAR signaling pathway"
"path:map03410"	"human"	43	6	0.108480373623418	1.95463082003271	-0.0991830181182884	1	"Base excision repair"
"path:map03410"	"hdi_diff"	43	4	0.193856626275727	1.82802798600465	0.151075145765056	1	"Base excision repair"
"path:map03420"	"human"	47	3	0.709771443842106	0.82033707182025	-0.283769658573171	1	"Nucleotide excision repair"
"path:map03420"	"hdi_diff"	47	1	0.923559492883491	0.386527496800093	0.056301145858637	1	"Nucleotide excision repair"
"path:map03430"	"human"	44	4	0.439545562943246	1.20397710897874	-0.121760221609689	1	"Mismatch repair"
"path:map03430"	"hdi_diff"	44	1	0.909912620460532	0.413545439039967	-0.0277336712227795	1	"Mismatch repair"
"path:map03440"	"human"	72	2	0.977830103484094	0.343216638270902	0.122539586296728	1	"Homologous recombination"
"path:map03440"	"hdi_diff"	72	4	0.537412100019147	1.047249003022	-0.133931651131471	1	"Homologous recombination"
"path:map03450"	"human"	19	3	0.174878720092331	2.25849724490576	0.140588310004007	1	"Non-homologous end-joining"
"path:map03450"	"hdi_diff"	19	0	1	0	0.184152572446129	1	"Non-homologous end-joining"
"path:map03460"	"human"	54	1	0.986628625666149	0.226701704847719	-0.149024845545718	1	"Fanconi anemia pathway"
"path:map03460"	"hdi_diff"	54	0	1	0	-0.0203640353742499	1	"Fanconi anemia pathway"
"path:map04010"	"human"	235	1	0.999999993466835	0.0509742218138908	0.0364823829078778	1	"MAPK signaling pathway"
"path:map04010"	"hdi_diff"	235	1	0.999997514784175	0.0754165767361135	-0.0256205616696556	1	"MAPK signaling pathway"
"path:map04011"	"human"	91	0	1	0	0.00585169377145542	1	"MAPK signaling pathway - yeast"
"path:map04011"	"hdi_diff"	91	0	1	0	0.00397737590014447	1	"MAPK signaling pathway - yeast"
"path:map04012"	"human"	69	1	0.995973421990602	0.17658176945879	0.124251593961612	1	"ErbB signaling pathway"
"path:map04012"	"hdi_diff"	69	1	0.977096758835897	0.261237626220387	-0.0872584346720155	1	"ErbB signaling pathway"
"path:map04013"	"human"	84	4	0.894142171594952	0.601011153471422	0.173615538323083	1	"MAPK signaling pathway - fly"
"path:map04013"	"hdi_diff"	84	3	0.830891683405248	0.658527178099574	-0.085503913514556	1	"MAPK signaling pathway - fly"
"path:map04014"	"human"	182	2	0.999992440175984	0.132850167159643	0.0601447269937042	1	"Ras signaling pathway"
"path:map04014"	"hdi_diff"	182	2	0.999478589037516	0.196608476542696	-0.00828422586592177	1	"Ras signaling pathway"
