"ogs"	"tax"	"B_prev"	"V_prev"	"pval"	"effect"	"Zscore"	"annot"
"ko:K01685"	"f__Lachnospiraceae"	0.394230769230769	0.119047619047619	0.00140156658960701	1.64727561724598	3.19432824037949	"uxaA; altronate hydrolase [EC:4.2.1.7]"
"ko:K16850"	"f__Lachnospiraceae"	0.394230769230769	0.119047619047619	0.00140156658960701	1.64727561724598	3.19432824037949	"uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]"
"ko:K18910"	"f__Lachnospiraceae"	0.394230769230769	0.119047619047619	0.00140156658960701	1.64727561724598	3.19432824037949	"dpe, lre; D-psicose/D-tagatose/L-ribulose 3-epimerase [EC:5.1.3.30 5.1.3.31]"
"ko:K10820"	"f__Lachnospiraceae"	0.384615384615385	0.119047619047619	0.00144997109563991	1.61254367889085	3.18451437410051	"ytfR; galactofuranose transport system ATP-binding protein [EC:7.5.2.9]"
"ko:K21394"	"f__Lachnospiraceae"	0.384615384615385	0.119047619047619	0.00144997109563991	1.61254367889085	3.18451437410051	"yiaM; TRAP-type transport system small permease protein"
"ko:K08093"	"f__Lachnospiraceae"	0.230769230769231	0.0238095238095238	0.00145215087257488	2.8321494320656	3.18407957354296	"hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]"
"ko:K12942"	"f__Lachnospiraceae"	0.230769230769231	0.0238095238095238	0.00145215087257488	2.8321494320656	3.18407957354296	"abgT; aminobenzoyl-glutamate transport protein"
"ko:K13243"	"f__Lachnospiraceae"	0.230769230769231	0.0238095238095238	0.00145215087257488	2.8321494320656	3.18407957354296	"dos, pdeO; c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]"
"ko:K00600"	"f__Lachnospiraceae"	0.769230769230769	0.976190476190476	0.00145215087257488	-0.339815674781705	-3.18407957354296	"glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]"
"ko:K02778"	"f__Lachnospiraceae"	0.278846153846154	0.0476190476190476	0.00145572182096138	2.32568356487735	3.1833685739452	"ptsGb; glucose PTS system EIIB component [EC:2.7.1.199]"
"ko:K02033"	"f__Lachnospiraceae"	0.865384615384615	0.619047619047619	0.00146845854932372	0.476747795697423	3.18084563044635	"ABC.PE.P; peptide/nickel transport system permease protein"
"ko:K02034"	"f__Lachnospiraceae"	0.865384615384615	0.619047619047619	0.00146845854932372	0.476747795697423	3.18084563044635	"ABC.PE.P1; peptide/nickel transport system permease protein"
"ko:K01697"	"f__Lachnospiraceae"	0.134615384615385	0.380952380952381	0.00146845854932372	-1.4347718554625	-3.18084563044635	"CBS; cystathionine beta-synthase [EC:4.2.1.22]"
"ko:K02805"	"f__Lachnospiraceae"	0.673076923076923	0.380952380952381	0.00154877807254183	0.805055159209969	3.16538511985474	"wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]"
"ko:K03654"	"f__Lachnospiraceae"	0.673076923076923	0.380952380952381	0.00154877807254183	0.805055159209969	3.16538511985474	"recQ; ATP-dependent DNA helicase RecQ [EC:5.6.2.4]"
"ko:K11104"	"f__Lachnospiraceae"	0.240384615384615	0.523809523809524	0.00155460910162723	-1.09217912500212	-3.16429167823549	"melB; melibiose permease"
"ko:K02492"	"f__Lachnospiraceae"	0.759615384615385	0.476190476190476	0.00155460910162723	0.662616005665608	3.16429167823549	"hemA; glutamyl-tRNA reductase [EC:1.2.1.70]"
"ko:K06132"	"f__Lachnospiraceae"	0.759615384615384	0.476190476190476	0.00155460910162723	0.662616005665608	3.16429167823549	"clsC; cardiolipin synthase C [EC:2.7.8.-]"
"ko:K21064"	"f__Lachnospiraceae"	0.653846153846154	0.357142857142857	0.00156530943023094	0.854507403901589	3.16229492737676	"ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]"
"ko:K17997"	"f__Lachnospiraceae"	0.528846153846154	0.238095238095238	0.00165710701065629	1.11897938278998	3.14566322107325	"hydA; iron-hydrogenase subunit alpha [EC:1.12.1.4]"
"ko:K03297"	"f__Lachnospiraceae"	0.557692307692308	0.261904761904762	0.00168785965693665	1.06200777533522	3.14028080187809	"emrE, qac, mmr, smr; small multidrug resistance pump"
"ko:K06113"	"f__Lachnospiraceae"	0.259615384615385	0.547619047619048	0.00180090445346815	-1.04837702185292	-3.12124122942006	"abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]"
"ko:K03336"	"f__Lachnospiraceae"	0.173076923076923	0	0.00180251936353473	4.19437804516685	3.12097728670361	"iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]"
"ko:K05299"	"f__Lachnospiraceae"	0.173076923076923	0	0.00180251936353473	4.19437804516685	3.12097728670361	"fdhA; formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]"
"ko:K05519"	"f__Lachnospiraceae"	0.173076923076923	0	0.00180251936353473	4.19437804516685	3.12097728670361	"med; transcriptional activator of comK gene"
"ko:K07085"	"f__Lachnospiraceae"	0.173076923076923	0	0.00180251936353473	4.19437804516685	3.12097728670361	"K07085; putative transport protein"
"ko:K16906"	"f__Lachnospiraceae"	0.173076923076923	0	0.00180251936353473	4.19437804516685	3.12097728670361	"K16906; fluoroquinolone transport system permease protein"
"ko:K21948"	"f__Lachnospiraceae"	0.173076923076923	0	0.00180251936353473	4.19437804516685	3.12097728670361	"otnK; 3-dehydrotetronate 4-kinase [EC:2.7.1.217]"
"ko:K00127"	"f__Lachnospiraceae"	0.182692307692308	0	0.00180748187276319	4.26822707505412	3.1201675665048	"fdoI, fdsG; formate dehydrogenase subunit gamma"
"ko:K00926"	"f__Lachnospiraceae"	0.817307692307692	1	0.00180748187276319	-0.287859391469826	-3.1201675665048	"arcC; carbamate kinase [EC:2.7.2.2]"
"ko:K03191"	"f__Lachnospiraceae"	0.182692307692308	0	0.00180748187276319	4.26822707505412	3.1201675665048	"ureI; acid-activated urea channel"
"ko:K04027"	"f__Lachnospiraceae"	0.182692307692308	0	0.00180748187276319	4.26822707505412	3.1201675665048	"eutM; ethanolamine utilization protein EutM"
"ko:K05349"	"f__Lachnospiraceae"	0.817307692307692	1	0.00180748187276319	-0.287859391469826	-3.1201675665048	"bglX; beta-glucosidase [EC:3.2.1.21]"
"ko:K06896"	"f__Lachnospiraceae"	0.182692307692308	0	0.00180748187276319	4.26822707505412	3.1201675665048	"mapP; maltose 6'-phosphate phosphatase [EC:3.1.3.90]"
"ko:K06956"	"f__Lachnospiraceae"	0.182692307692308	0	0.00180748187276319	4.26822707505412	3.1201675665048	"K06956; uncharacterized protein"
"ko:K08641"	"f__Lachnospiraceae"	0.346153846153846	0.0952380952380952	0.00189301668048745	1.75884352850647	3.10652286527027	"vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]"
"ko:K04107"	"f__Lachnospiraceae"	0.798076923076923	0.523809523809524	0.00193069910425491	0.598167588505287	3.10069060284285	"hcrC, hbaB; 4-hydroxybenzoyl-CoA reductase subunit gamma [EC:1.1.7.1]"
"ko:K21721"	"f__Lachnospiraceae"	0.201923076923077	0.476190476190476	0.00193069910425491	-1.19798093766898	-3.10069060284285	"sbnB; N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase [EC:1.5.1.51]"
"ko:K03484"	"f__Lachnospiraceae"	0.807692307692308	0.547619047619048	0.00195175915943247	0.552278225667557	3.09747643072434	"scrR; LacI family transcriptional regulator, sucrose operon repressor"
"ko:K00302"	"f__Lachnospiraceae"	0.192307692307692	0.452380952380952	0.00195175915943247	-1.19253079148922	-3.09747643072434	"soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]"
"ko:K02557"	"f__Lachnospiraceae"	0.557692307692308	0.833333333333333	0.00211769757643128	-0.57099378605385	-3.07320950355732	"motB; chemotaxis protein MotB"
"ko:K03299"	"f__Lachnospiraceae"	0.442307692307692	0.166666666666667	0.00211769757643128	1.35627467285323	3.07320950355732	"TC.GNTP; gluconate:H+ symporter, GntP family"
"ko:K06391"	"f__Lachnospiraceae"	0.442307692307692	0.166666666666667	0.00211769757643128	1.35627467285323	3.07320950355732	"spoIIIAB; stage III sporulation protein AB"
"ko:K00616"	"f__Lachnospiraceae"	0.875	0.642857142857143	0.00225342129838878	0.438910117082532	3.05462494385324	"E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]"
"ko:K03823"	"f__Lachnospiraceae"	0.875	0.642857142857143	0.00225342129838878	0.438910117082532	3.05462494385324	"pat, bar; phosphinothricin acetyltransferase [EC:2.3.1.183]"
"ko:K10742"	"f__Lachnospiraceae"	0.125	0.357142857142857	0.00225342129838878	-1.44338212497281	-3.05462494385324	"DNA2; DNA replication ATP-dependent helicase/nuclease Dna2 [EC:5.6.2.3 3.1.-.-]"
"ko:K10708"	"f__Lachnospiraceae"	0.307692307692308	0.0714285714285715	0.00232655118841769	1.96402316117122	3.0450325628781	"frlB; fructoselysine 6-phosphate deglycase [EC:3.5.-.-]"
"ko:K20453"	"f__Lachnospiraceae"	0.692307692307692	0.928571428571429	0.00232655118841769	-0.418363306421596	-3.0450325628781	"dmdB; dimethylmaleate hydratase small subunit [EC:4.2.1.85]"
"ko:K22024"	"f__Lachnospiraceae"	0.307692307692308	0.0714285714285714	0.00232655118841769	1.96402316117122	3.0450325628781	"pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]"
"ko:K08310"	"f__Lachnospiraceae"	0.0961538461538461	0.30952380952381	0.00243025774732742	-1.58976679478435	-3.03189245244722	"nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]"
"ko:K09251"	"f__Lachnospiraceae"	0.0961538461538461	0.30952380952381	0.00243025774732742	-1.58976679478435	-3.03189245244722	"patA; putrescine aminotransferase [EC:2.6.1.82]"
"ko:K16238"	"f__Lachnospiraceae"	0.0961538461538461	0.30952380952381	0.00243025774732742	-1.58976679478435	-3.03189245244722	"eat, eutP; ethanolamine permease"
"ko:K19222"	"f__Lachnospiraceae"	0.0961538461538461	0.30952380952381	0.00243025774732742	-1.58976679478435	-3.03189245244722	"menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"ko:K02587"	"f__Lachnospiraceae"	0.298076923076923	0.0714285714285715	0.00249482071475367	1.91968362216048	3.02396891459364	"nifE; nitrogenase molybdenum-cofactor synthesis protein NifE"
"ko:K19340"	"f__Lachnospiraceae"	0.298076923076923	0.0714285714285714	0.00249482071475367	1.91968362216048	3.02396891459364	"nosF; Cu-processing system ATP-binding protein"
"ko:K19506"	"f__Lachnospiraceae"	0.298076923076923	0.0714285714285715	0.00249482071475367	1.91968362216048	3.02396891459364	"gfrA; fructoselysine/glucoselysine PTS system EIIA component [EC:2.7.1.-]"
"ko:K01191"	"f__Lachnospiraceae"	0.375	0.119047619047619	0.00249979254366765	1.57695492211979	3.02336655037848	"MAN2C1; alpha-mannosidase [EC:3.2.1.24]"
"ko:K15022"	"f__Lachnospiraceae"	0.375	0.119047619047619	0.00249979254366765	1.57695492211979	3.02336655037848	"fdhB; formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]"
"ko:K01732"	"f__Lachnospiraceae"	0.221153846153846	0.0238095238095238	0.0025122620419526	2.77335176584417	3.02186061042332	"E4.2.2.10; pectin lyase [EC:4.2.2.10]"
"ko:K01753"	"f__Lachnospiraceae"	0.221153846153846	0.0238095238095238	0.0025122620419526	2.77335176584417	3.02186061042332	"dsdA; D-serine dehydratase [EC:4.3.1.18]"
"ko:K01761"	"f__Lachnospiraceae"	0.221153846153846	0.0238095238095238	0.0025122620419526	2.77335176584417	3.02186061042332	"E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]"
"ko:K19689"	"f__Lachnospiraceae"	0.221153846153846	0.0238095238095238	0.0025122620419526	2.77335176584417	3.02186061042332	"ampS, pepS, ampT; aminopeptidase [EC:3.4.11.-]"
"ko:K03320"	"f__Lachnospiraceae"	0.778846153846154	0.976190476190476	0.0025122620419526	-0.322122357102992	-3.02186061042332	"amt, AMT, MEP; ammonium transporter, Amt family"
"ko:K19294"	"f__Lachnospiraceae"	0.778846153846154	0.976190476190476	0.0025122620419526	-0.322122357102992	-3.02186061042332	"algI; alginate O-acetyltransferase complex protein AlgI"
"ko:K07479"	"f__Lachnospiraceae"	0.701923076923077	0.428571428571429	0.0026136719282959	0.698909538416907	3.00986109305941	"yrdD; putative DNA topoisomerase"
"ko:K20201"	"f__Lachnospiraceae"	0.298076923076923	0.571428571428572	0.0026136719282959	-0.916311347941025	-3.00986109305941	"ywlE; protein arginine phosphatase [EC:3.9.1.2]"
"ko:K07141"	"f__Lachnospiraceae"	0.769230769230769	0.5	0.002647960066935	0.61155339868855	3.00590006704273	"mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]"
"ko:K02217"	"f__Lachnospiraceae"	0.269230769230769	0.0476190476190476	0.00265001313322172	2.27684020535883	3.0056643836961	"ftnA, ftn; ferritin [EC:1.16.3.2]"
"ko:K02255"	"f__Lachnospiraceae"	0.269230769230769	0.0476190476190476	0.00265001313322172	2.27684020535883	3.0056643836961	"ftnB; ferritin-like protein 2"
"ko:K00833"	"f__Lachnospiraceae"	0.317307692307692	0.595238095238095	0.00267793164770608	-0.886855288681328	-3.00247591275653	"bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]"
"ko:K00957"	"f__Lachnospiraceae"	0.317307692307692	0.595238095238095	0.00267793164770608	-0.886855288681328	-3.00247591275653	"cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]"
"ko:K05770"	"f__Lachnospiraceae"	0.365384615384615	0.119047619047619	0.00267864755066452	1.54046600084668	3.00239455230031	"TSPO, BZRP; translocator protein"
"ko:K07406"	"f__Lachnospiraceae"	0.365384615384615	0.119047619047619	0.00267864755066452	1.54046600084668	3.00239455230031	"melA; alpha-galactosidase [EC:3.2.1.22]"
"ko:K00385"	"f__Lachnospiraceae"	0.259615384615385	0.0476190476190476	0.0026819955860051	2.2262851013737	3.00201432062005	"asrC; anaerobic sulfite reductase subunit C"
"ko:K06015"	"f__Lachnospiraceae"	0.259615384615385	0.0476190476190476	0.0026819955860051	2.2262851013737	3.00201432062005	"E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]"
"ko:K01839"	"f__Lachnospiraceae"	0.894230769230769	0.666666666666667	0.00271197288383567	0.418245689047909	2.99862903697673	"deoB; phosphopentomutase [EC:5.4.2.7]"
"ko:K09155"	"f__Lachnospiraceae"	0.105769230769231	0.333333333333333	0.00271197288383567	-1.56835806784345	-2.99862903697673	"K09155; uncharacterized protein"
"ko:K15896"	"f__Lachnospiraceae"	0.105769230769231	0.333333333333333	0.00271197288383567	-1.56835806784345	-2.99862903697673	"pseH; UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]"
"ko:K15897"	"f__Lachnospiraceae"	0.105769230769231	0.333333333333333	0.00271197288383567	-1.56835806784345	-2.99862903697673	"pseG; UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase [EC:3.6.1.57]"
"ko:K15898"	"f__Lachnospiraceae"	0.105769230769231	0.333333333333333	0.00271197288383567	-1.56835806784345	-2.99862903697673	"pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]"
"ko:K02650"	"f__Lachnospiraceae"	0.509615384615385	0.785714285714286	0.00273699384945102	-0.614806354097836	-2.99582954134164	"pilA; type IV pilus assembly protein PilA"
"ko:K17067"	"f__Lachnospiraceae"	0.509615384615384	0.785714285714286	0.00273699384945102	-0.614806354097836	-2.99582954134164	"mdo; formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37]"
"ko:K21479"	"f__Lachnospiraceae"	0.663461538461538	0.380952380952381	0.00278409922353254	0.784602661293421	2.99062196590636	"cbiH60; cobalt-factor III methyltransferase [EC:2.1.1.272]"
"ko:K00041"	"f__Lachnospiraceae"	0.480769230769231	0.214285714285714	0.00299368774349262	1.12970706878975	2.96838533506314	"uxaB; tagaturonate reductase [EC:1.1.1.58]"
"ko:K00048"	"f__Lachnospiraceae"	0.519230769230769	0.785714285714286	0.00299368774349262	-0.588353558721422	-2.96838533506314	"fucO; lactaldehyde reductase [EC:1.1.1.77]"
"ko:K03649"	"f__Lachnospiraceae"	0.519230769230769	0.785714285714286	0.00299368774349262	-0.588353558721422	-2.96838533506314	"mug; double-stranded uracil-DNA glycosylase [EC:3.2.2.28]"
"ko:K01679"	"f__Lachnospiraceae"	0.509615384615385	0.238095238095238	0.00308681891983006	1.06655010168484	2.95895727787403	"E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]"
"ko:K01744"	"f__Lachnospiraceae"	0.509615384615385	0.238095238095238	0.00308681891983006	1.06655010168484	2.95895727787403	"aspA; aspartate ammonia-lyase [EC:4.3.1.1]"
"ko:K00303"	"f__Lachnospiraceae"	0.182692307692308	0.428571428571429	0.00310648930729568	-1.18651284825846	-2.95699919320243	"soxB; sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]"
"ko:K09952"	"f__Lachnospiraceae"	0.182692307692308	0.428571428571428	0.00310648930729568	-1.18651284825846	-2.95699919320243	"csn1, cas9; CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]"
"ko:K07706"	"f__Lachnospiraceae"	0.346153846153846	0.619047619047619	0.00314253892080851	-0.820668663348924	-2.95343980287109	"agrC, blpH, fsrC; two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]"
"ko:K00929"	"f__Lachnospiraceae"	0.240384615384615	0.5	0.00314754655569254	-1.02635132694695	-2.9529483173022	"buk; butyrate kinase [EC:2.7.2.7]"
"ko:K07107"	"f__Lachnospiraceae"	0.596153846153846	0.857142857142857	0.00314834063451053	-0.516585682882794	-2.9528704461393	"ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]"
"ko:K13795"	"f__Lachnospiraceae"	0.403846153846154	0.142857142857143	0.00314834063451053	1.43691058007199	2.9528704461393	"citB, tcuB; citrate/tricarballylate utilization protein"
"ko:K06395"	"f__Lachnospiraceae"	0.567307692307692	0.285714285714286	0.0031736575020849	0.965136508037875	2.95039709013505	"spoIIIAF; stage III sporulation protein AF"
"ko:K00383"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]"
"ko:K00520"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"merA; mercuric reductase [EC:1.16.1.1]"
"ko:K01415"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"ECE; endothelin-converting enzyme [EC:3.4.24.71]"
"ko:K01708"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"garD; galactarate dehydratase [EC:4.2.1.42]"
"ko:K06937"	"f__Lachnospiraceae"	0.163461538461539	0	0.00321907708901017	4.11654390511429	2.9460045077039	"K06937; glycerol dibiphytanyl glycerol tetraether/macrocyclic archaeol synthase"
"ko:K07386"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"pepO; putative endopeptidase [EC:3.4.24.-]"
"ko:K07502"	"f__Lachnospiraceae"	0.836538461538461	1	0.00321907708901017	-0.25470777100133	-2.9460045077039	"yprB; uncharacterized protein"
"ko:K10924"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"mshA; MSHA pilin protein MshA"
"ko:K17722"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]"
"ko:K19561"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"bioJ; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]"
"ko:K21739"	"f__Lachnospiraceae"	0.163461538461538	0	0.00321907708901017	4.11654390511429	2.9460045077039	"rclA; probable pyridine nucleotide-disulfide oxidoreductase"
"ko:K02850"	"f__Lachnospiraceae"	0.394230769230769	0.142857142857143	0.00322791313501293	1.40299517147754	2.94515653121268	"waaY, rfaY; heptose II phosphotransferase [EC:2.7.1.-]"
"ko:K03688"	"f__Lachnospiraceae"	0.394230769230769	0.142857142857143	0.00322791313501293	1.40299517147754	2.94515653121268	"ubiB, aarF; ubiquinone biosynthesis protein"
"ko:K18014"	"f__Lachnospiraceae"	0.336538461538462	0.0952380952380952	0.00333987456396844	1.71935844105977	2.93459113626661	"kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]"
